order,family_name,family,common_name,scientific_name,taxonomy,red_list_cat,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Bornean Peacock-pheasant,Polyplectron schleiermacheri,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Germain's Peacock-pheasant,Polyplectron germaini,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Hainan Peacock-pheasant,Polyplectron katsumatae,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Peacock-pheasant,Polyplectron bicalcaratum,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Mountain Peacock-pheasant,Polyplectron inopinatum,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Bronze-tailed Peacock-pheasant,Polyplectron chalcurum,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Polyplectron bicalcaratum,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Madagascar Partridge,Margaroperdix madagarensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Common Quail,Coturnix coturnix,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Japanese Quail,Coturnix japonica,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Rain Quail,Coturnix coromandelica,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Harlequin Quail,Coturnix delegorguei,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Stubble Quail,Coturnix pectoralis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",New Zealand Quail,Coturnix novaezelandiae,R,EX,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Coturnix chinensis,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Brown Quail,Synoicus ypsilophorus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Asian Blue Quail,Synoicus chinensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",African Blue Quail,Synoicus adansonii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Snow Mountain Quail,Anurophasis monorthonyx,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Caucasian Snowcock,Tetraogallus caucasicus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Caspian Snowcock,Tetraogallus caspius,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Himalayan Snowcock,Tetraogallus himalayensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Tibetan Snowcock,Tetraogallus tibetanus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Altai Snowcock,Tetraogallus altaicus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Rock Partridge,Alectoris graeca,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chukar,Alectoris chukar,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Przevalski's Partridge,Alectoris magna,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Philby's Partridge,Alectoris philbyi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Barbary Partridge,Alectoris barbara,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red-legged Partridge,Alectoris rufa,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Arabian Partridge,Alectoris melanocephala,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Alectoris whitakeri,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Snow Partridge,Lerwa lerwa,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",See-see Partridge,Ammoperdix griseogularis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sand Partridge,Ammoperdix heyi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Jungle Bush-quail,Perdicula asiatica,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Rock Bush-quail,Perdicula argoondah,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Painted Bush-quail,Perdicula erythrorhyncha,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Manipur Bush-quail,Perdicula manipurensis,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Himalayan Quail,Ophrysia superciliosa,R,CR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Hartlaub's Francolin,Pternistis hartlaubi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Double-spurred Francolin,Pternistis bicalcaratus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Heuglin's Francolin,Pternistis icterorhynchus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Clapperton's Francolin,Pternistis clappertoni,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Harwood's Francolin,Pternistis harwoodi,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red-billed Francolin,Pternistis adspersus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Cape Francolin,Pternistis capensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Natal Francolin,Pternistis natalensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Hildebrandt's Francolin,Pternistis hildebrandti,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Ahanta Francolin,Pternistis ahantensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Scaly Francolin,Pternistis squamatus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey-striped Francolin,Pternistis griseostriatus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Yellow-necked Francolin,Pternistis leucoscepus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey-breasted Francolin,Pternistis rufopictus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red-necked Francolin,Pternistis afer,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Swainson's Francolin,Pternistis swainsonii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Jackson's Francolin,Pternistis jacksoni,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Handsome Francolin,Pternistis nobilis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Mount Cameroon Francolin,Pternistis camerunensis,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Swierstra's Francolin,Pternistis swierstrai,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chestnut-naped Francolin,Pternistis castaneicollis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Black-fronted Francolin,Pternistis atrifrons,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Erckel's Francolin,Pternistis erckelii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Djibouti Francolin,Pternistis ochropectus,R,CR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Black Francolin,Francolinus francolinus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Painted Francolin,Francolinus pictus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chinese Francolin,Francolinus pintadeanus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Francolin,Francolinus pondicerianus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Swamp Francolin,Francolinus gularis,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Francolinus castaneicollis,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Francolinus shelleyi,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Francolinus psilolaemus,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Crested Francolin,Dendroperdix sephaena,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Coqui Francolin,Peliperdix coqui,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",White-throated Francolin,Peliperdix albogularis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Schlegel's Francolin,Peliperdix schlegelii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Forest Francolin,Peliperdix lathami,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Ring-necked Francolin,Scleroptila streptophora,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red-winged Francolin,Scleroptila levaillantii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey-winged Francolin,Scleroptila afra,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Finsch's Francolin,Scleroptila finschi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Moorland Francolin,Scleroptila psilolaema,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Elgon Francolin,Scleroptila elgonensis,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Shelley's Francolin,Scleroptila shelleyi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Whyte's Francolin,Scleroptila whytei,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Orange River Francolin,Scleroptila gutturalis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Mountain Bamboo-partridge,Bambusicola fytchii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chinese Bamboo-partridge,Bambusicola thoracicus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Taiwan Bamboo-partridge,Bambusicola sonorivox,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Bambusicola thoracicus,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red Junglefowl,Gallus gallus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Junglefowl,Gallus sonneratii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sri Lanka Junglefowl,Gallus lafayettii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Green Junglefowl,Gallus varius,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chestnut-throated Partridge,Tetraophasis obscurus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Buff-throated Partridge,Tetraophasis szechenyii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Himalayan Monal,Lophophorus impejanus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sclater's Monal,Lophophorus sclateri,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chinese Monal,Lophophorus lhuysii,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Western Tragopan,Tragopan melanocephalus,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Satyr Tragopan,Tragopan satyra,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Blyth's Tragopan,Tragopan blythii,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Temminck's Tragopan,Tragopan temminckii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Cabot's Tragopan,Tragopan caboti,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Blood Pheasant,Ithaginis cruentus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Koklass Pheasant,Pucrasia macrolopha,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Elliot's Pheasant,Syrmaticus ellioti,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Mrs Hume's Pheasant,Syrmaticus humiae,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Mikado Pheasant,Syrmaticus mikado,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Copper Pheasant,Syrmaticus soemmerringii,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Reeves's Pheasant,Syrmaticus reevesii,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Golden Pheasant,Chrysolophus pictus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Lady Amherst's Pheasant,Chrysolophus amherstiae,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Common Pheasant,Phasianus colchicus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Green Pheasant,Phasianus versicolor,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Phasianus colchicus,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",White Eared-pheasant,Crossoptilon crossoptilon,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Tibetan Eared-pheasant,Crossoptilon harmani,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Brown Eared-pheasant,Crossoptilon mantchuricum,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Blue Eared-pheasant,Crossoptilon auritum,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Cheer Pheasant,Catreus wallichii,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Kalij Pheasant,Lophura leucomelanos,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Silver Pheasant,Lophura nycthemera,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Edwards's Pheasant,Lophura edwardsi,R,CR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Swinhoe's Pheasant,Lophura swinhoii,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Salvadori's Pheasant,Lophura inornata,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Malay Crestless Fireback,Lophura erythrophthalma,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Bornean Crestless Fireback,Lophura pyronota,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Bornean Crested Fireback,Lophura ignita,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Malay Crested Fireback,Lophura rufa,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Siamese Fireback,Lophura diardi,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Bulwer's Pheasant,Lophura bulweri,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura ignita,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura erythrophthalma,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura imperialis,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura inornata,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura hoogerwerfi,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura hatinhensis,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Lophura edwardsi,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Partridge,Perdix perdix,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Daurian Partridge,Perdix dauurica,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Tibetan Partridge,Perdix hodgsoniae,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Wild Turkey,Meleagris gallopavo,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Ocellated Turkey,Meleagris ocellata,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Ruffed Grouse,Bonasa umbellus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Hazel Grouse,Bonasa bonasia,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Chinese Grouse,Bonasa sewerzowi,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Willow Grouse,Lagopus lagopus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Rock Ptarmigan,Lagopus muta,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",White-tailed Ptarmigan,Lagopus leucura,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Dusky Grouse,Dendragapus obscurus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sooty Grouse,Dendragapus fuliginosus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Dendragapus canadensis,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Dendragapus obscurus,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Siberian Grouse,Falcipennis falcipennis,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Spruce Grouse,Falcipennis canadensis,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Franklin's Grouse,Falcipennis franklinii,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Western Capercaillie,Tetrao urogallus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Black-billed Capercaillie,Tetrao urogalloides,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Black Grouse,Lyrurus tetrix,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Caucasian Grouse,Lyrurus mlokosiewiczi,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sage Grouse,Centrocercus urophasianus,R,NT,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Gunnison Grouse,Centrocercus minimus,R,EN,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",,Centrocercus urophasianus,NR,NR,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sharp-tailed Grouse,Tympanuchus phasianellus,R,LC,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Greater Prairie-chicken,Tympanuchus cupido,R,VU,
GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Lesser Prairie-chicken,Tympanuchus pallidicinctus,R,VU,
ANSERIFORMES,Anhimidae,Screamers,Horned Screamer,Anhima cornuta,R,LC,
ANSERIFORMES,Anhimidae,Screamers,Northern Screamer,Chauna chavaria,R,NT,
ANSERIFORMES,Anhimidae,Screamers,Southern Screamer,Chauna torquata,R,LC,
ANSERIFORMES,Anseranatidae,Magpie Goose,Magpie Goose,Anseranas semipalmata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-faced Whistling-duck,Dendrocygna viduata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Black-bellied Whistling-duck,Dendrocygna autumnalis,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Spotted Whistling-duck,Dendrocygna guttata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",West Indian Whistling-duck,Dendrocygna arborea,R,VU,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Fulvous Whistling-duck,Dendrocygna bicolor,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Plumed Whistling-duck,Dendrocygna eytoni,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Wandering Whistling-duck,Dendrocygna arcuata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Lesser Whistling-duck,Dendrocygna javanica,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-backed Duck,Thalassornis leuconotus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Black-headed Duck,Heteronetta atricapilla,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Masked Duck,Nomonyx dominicus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Ruddy Duck,Oxyura jamaicensis,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Andean Duck,Oxyura ferruginea,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Lake Duck,Oxyura vittata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Blue-billed Duck,Oxyura australis,R,NT,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Maccoa Duck,Oxyura maccoa,R,NT,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",White-headed Duck,Oxyura leucocephala,R,EN,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Oxyura jamaicensis,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Oxyura jamaicensis,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Oxyura ferruginea,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Musk Duck,Biziura lobata,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Pink-eared Duck,Malacorhynchus membranaceus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Freckled Duck,Stictonetta naevosa,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Cape Barren Goose,Cereopsis novaehollandiae,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Coscoroba Swan,Coscoroba coscoroba,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Black-necked Swan,Cygnus melancoryphus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Black Swan,Cygnus atratus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Mute Swan,Cygnus olor,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Trumpeter Swan,Cygnus buccinator,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Whooper Swan,Cygnus cygnus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Tundra Swan,Cygnus columbianus,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Cygnus bewickii,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Brent Goose,Branta bernicla,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Barnacle Goose,Branta leucopsis,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Red-breasted Goose,Branta ruficollis,R,EN,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Cackling Goose,Branta hutchinsii,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Canada Goose,Branta canadensis,R,LC,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",Hawaiian Goose,Branta sandvicensis,R,VU,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Branta canadensis,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Branta nigricans,NR,NR,
ANSERIFORMES,Anatidae,"Ducks, geese, swans",,Branta hrota,NR,NR,
