Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
183468,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,compressus,"(Osburn & Nichols, 1916)",,,,,Callyodon compressus  ,Azure parrotfish,Perroquet azur,"Loro, Loro chato, Loro verdeazul",LC,,3.1,2012,stable,N
190739,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,dimidiatus,"Bleeker, 1859",,,,,Callyodon fumifrons  |Callyodon zonularis  |Pseudoscarus caudifasciatus zonularis  |Pseudoscarus dimidiatus  ,"Yellowbarred Parrotfish, Turquoise-capped Parrotfish, Saddled Parrotfish, Blue-bridle Parrotfish",,,LC,,3.1,2012,unknown,N
154706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,dubius,"Bennett, 1828",,,,,Callyodon bennetti  |Callyodon dubius  |Callyodon lauia  |Scarus bennetti  |Scarus formosus  |Scarus lauia  ,"Regal Parrotfish, Regal Parrot",Kakatoi Rouge,,LC,,3.1,2012,unknown,N
190722,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,falcipinnis,"(Playfair, 1868)",,,,,Callyodon falcipinnis  |Callyodon improvisus  |Callyodon pindae  |Pseudoscarus falcipinnis  ,"Sicklefin Parrotfish, Greenbelly Parrotfish","Kakatoi Vert, Perroquet Faucille",Loro Segador,LC,,3.1,2012,unknown,N
190759,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,ferrugineus,"ForsskÂl, 1775",,,,,Pseudoscarus augustinus  |Scarus aeruginosus  |Scarus caerulescens  |Scarus coerulescens  |Scarus marshalli  ,Rusty Parrotfish,Perroquet Ronille,Loro OrÌn,LC,,3.1,2012,unknown,N
154677,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,festivus,"Valenciennes, 1840",,,,,Callyodon lunula  |Callyodon verweyi  |Margaritodon verweyi  |Scarus lunula  ,"Festive Parrotfish, Lunate Parrotfish, Happy Parrotfish",Perroquet TÍte,,LC,,3.1,2012,stable,N
190695,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,flavipectoralis,"Schultz, 1958",,,,,,"Yellowfin Parrotfish, Rainbow Parrotfish, King Parrotfish",,,LC,,3.1,2012,unknown,N
190747,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,forsteni,"(Bleeker, 1861)",,,,,Callyodon forsteni  |Callyodon laxtoni  |Pseudoscarus forsteni  |Scarus forsteri  ,"Forsten's Parrotfish, Rainbow Parrotfish, Princess Parrotfish, Big belly Parrotfish, Tricolor Parrotfish, Whitespot Parrotfish",Perroquet Mauve,,LC,,3.1,2012,unknown,N
190755,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,frenatus,"LacepËde, 1802",,,,,Callyodon frenatus  |Callyodon sexvittatus  |Callyodon upolensis  |Callyodon vermiculatus  |Scarus randalli  |Scarus sexvittatus  |Scarus vermiculatus  ,"Bridled Parrotfish, Vermiculate Parrotfish, Six-banded Parrotfish",Perroquet ‡ Six Bandes,,LC,,3.1,2012,unknown,N
190702,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,fuscocaudalis,"Randall & Myers, 2000",,,,,,"Darktail Parrotfish, Black-tail Parrotfish",,,LC,,3.1,2012,unknown,N
190714,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,fuscopurpureus,"(Klunzinger, 1871)",,,,,Pseudoscarus collana eques  |Pseudoscarus forskalii fuscopurpureus  ,Purple-brown Parrotfish,Perroquet Pourpre-Marron,Loro P˙rpura,LC,,3.1,2012,unknown,N
190705,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,ghobban,"ForsskÂl, 1775",,,,,Callyodon apridentatus  |Callyodon fuscocuneus  |Callyodon speigleri  |Pseudoscarus californiensis  |Pseudoscarus cantori  |Pseudoscarus flavipinnis  |Pseudoscarus garretti  |Pseudoscarus natalensis  |Pseudoscarus nudirostris  |Pseudoscarus papuensis  |Scarus azureus  |Scarus dussumieri  |Scarus fehlmanni  |Scarus guttatus  |Scarus haridoides  |Scarus lacerta  |Scarus maculosus  |Scarus magrathii  |Scarus noyesi  |Scarus pepo  |Scarus reticulata  |Scarus scabriusculus  |Scarus toshi  ,"Blue-barred Parrotfish, Blue Trim Parrotfish, Cream Parrotfish, Globe-headed Parrotfish, Green Blotched Parrotfish, Yellow Scale Parrotfish, Bluechin Parrotfish","Perroquet ‡ Bord Bleu, Kakatoi Blanc, Perroquet, Perroquet ‡ Bandes Bleues, Perroquet ‡ Ecailles Jaunes, Perroquet Barbe Bleue, Perroquet CrËme, Perroquet Souris, Poisson-perroquet ‡ Bandes Bleues","Loro, Loro Barba Azul, Loro Barbazul, Loro de Escamas Amarillas",LC,,3.1,2012,unknown,N
190694,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,globiceps,"Valenciennes, 1840",,,,,Callyodon globiceps  |Callyodon lepidus  |Pseudocarus spilonotus  |Pseudoscarus fuscus  |Pseudoscarus maculiceps  |Pseudoscarus strigipinnis  |Scarus lepidus  |Scarus pronus  |Scarus qlobiceps  ,"Globehead Parrotfish, Violet-lined Parrotfish, Speckled Parrotfish, Roundhead Parrotfish",Perroquet Globeux,Loro Globoso,LC,,3.1,2012,unknown,N
19950,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,guacamaia,"Cuvier, 1829",,,,,Scarus pleianus  |Scarus turchesius  ,"Rainbow Parrotfish, Blue Rainbow, Rainbow",Perroquet arc-en-ciel,"Guacamaia, Guacamaya, Loro Guacamayo",NT,,3.1,2012,decreasing,N
190703,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,hoefleri,"(Steindachner, 1881)",,,,,Callyodon hoefleri  |Pseudoscarus hoefleri  ,Guinean Parrotfish,Perroquet de GuinÈe,Loro de Guinea,LC,,3.1,2012,unknown,N
190761,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,hypselopterus,"Bleeker, 1853",,,,,Callyodon ogos  |Scarus javanicus|Scarus moensi  ,"Yellow-tail Parrotfish, Java Parrotfish, East-Indies Parrotfish",,,NT,,3.1,2012,unknown,N
190732,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,iseri,"(Bloch, 1789)",,,,,Calliodon lineatus  |Callyodon iseri  |Callyodon margarita  |Perca callyodon  |Scarus alternans  |Scarus aracanga  |Scarus croicensis  |Scarus diadema  |Scarus flavomarginatus  |Scarus insulaesanctaecrucis  |Scarus iserti  |Scarus punctulatus  ,"Striped Parrotfish, Grey Chub, Mottlefin Parrotfish, Mud-belly, Sammy Johnson, Sleep on grass, Gutong",Perroquet RayÈ,"JabÛn, Loro, Loro Listado, Loro Perico, Loro Rayado",LC,,3.1,2012,unknown,N
190754,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,koputea,"Randall & Choat, 1980",,,,,,Marquesan Parrotfish,,,LC,,3.1,2012,unknown,N
190769,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,longipinnis,"Randall & Choat, 1980",,,,,,Highfin Parrotfish,,,LC,,3.1,2012,unknown,N
190735,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,maculipinna,"Westneat, Satapoomin & Randall, 2007",,,,,,Spot-fin Parrotfish,,,DD,,3.1,2012,unknown,N
190740,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,niger,"ForsskÂl, 1775",,,,,Callyodon lineolabiatus  |Callyodon madagascariensis  |Callyodon maoricus  |Callyodon niger  |Callyodon nuchipunctatus  |Pseudoscarus flavomarginatus  |Pseudoscarus godeffroyi  |Pseudoscarus madagascariensis  |Pseudoscarus niger viridis  |Scarus chadri  |Scarus limbatus  |Scarus lineolabiatus  |Scarus makaravar  |Scarus nigar  |Scarus nuchipunctatus  ,"Dusky Parrotfish, Swarthy Parrotfish, Black Parrotfish","Kakatoi Brisant, Perroquet Dorade, Poisson-perroquet Noir",,LC,,3.1,2012,unknown,N
190716,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,obishime,"Randall & Earle, 1993",,,,,,Yellowtail Parrotfish,,,DD,,3.1,2012,unknown,N
154960,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,oviceps,"Valenciennes, 1840",,,,,,"Blue Parrotfish, Yellow-barred Parrotfish, Egghead Parrotfish, Dark Capped Parrotfish","Perroquet Banane, Perroquet vert",,LC,,3.1,2012,unknown,N
190743,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,ovifrons,"Temminck & Schlegel, 1846",,,,,,Knobsnout Parrotfish,,,DD,,3.1,2012,unknown,N
183839,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,perrico,"Jordan & Gilbert, 1882",,,,,,Bumphead Parrotfish,Perrooquet Bossu,"Loro Guacamaya, Loro, Loro Jorobado, Perico",LC,,3.1,2012,stable,N
190765,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,persicus,"Randall & Bruce, 1983",,,,,,Gulf Parrotfish,Perroquet du Golfe,Loro del Golfo,LC,,3.1,2012,unknown,N
154676,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,prasiognathos,"Valenciennes, 1840",,,,,Callyodon janthochir  |Callyodon singaporensis  |Pseudoscarus janthochir  |Pseudoscarus singaporensis  |Scarus chlorodon  |Scarus janthochir  |Scarus prasiognathus  |Scarus singaporensis  ,"Singapore Parrotfish, Singapore Parrotfish, Green-face Parrotfish, Greenthroat Parrotfish, Ocean Parrotfish, Blue-faced Parrotfish, Dusky Parrotfish","Perroquet, Perroquet ‡ Bec Vert, Perroquet …taubone, Perroquet OcÈan, Poisson-perroquet ‡ Menton Bleu",Loro EtobÛn,LC,,3.1,2012,stable,N
190736,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,psittacus,"ForsskÂl, 1775",,,,,Callyodon bataviensis  |Callyodon erythacus  |Callyodon forsteri  |Callyodon hornbosteli  |Pseudocarus oktodon  |Pseudoscarus filholi  |Pseudoscarus forskalii  |Pseudoscarus labiosus  |Pseudoscarus oktodon  |Scarus balinensis  |Scarus bataviensis  |Scarus brunneus  |Scarus forskalii  |Scarus forsteri  |Scarus galena  |Scarus gilberti  |Scarus hertit  |Scarus jenkinsi  |Scarus taeniurus  |Scarus venosus  |Scarus venosus  |Xanothon bataviensis  |Xanothon carifanus  |Xanothon oktodon  |Xanothon parvidens  |Xanothon venosus  ,"Common Parrotfish, Palenose Parrotfish, Palenosed Parrot, Batavian Parrotfish, Rosy-cheek Parrotfish","Perroquet Commun, Perroquet Prairie",,LC,,3.1,2012,unknown,N
190749,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,pyrrostethus,"Richardson, 1846",,,,,,Blue Banded Parrotfish,,,LC,,3.1,2012,unknown,N
190708,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,quoyi,"Valenciennes, 1840",,,,,Callyodon hadji  |Callyodon mutabilis  |Pseudoscarus moresbyensis  |Scarus chrysopomus  ,"Quoy's Parrotfish, Green-blotched Parrotfish",,,LC,,3.1,2012,unknown,N
190717,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,rivulatus,"Valenciennes, 1840",,,,,Pseudoscarus flavolineatus  |Pseudoscarus rivulatus  |Scarus arcuatus  |Scarus fasciatus  |Scarus micrognathos  |Scarus rivulatoides  ,"Rivulated Parrotfish, Tattooed Parrotfish, Surf Parrotfish",Perroquet ‡ Museau RayÈ,,LC,,3.1,2012,unknown,N
190731,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,rubroviolaceus,"Bleeker, 1847",,,,,Callyodon africanus  |Callyodon jordani  |Callyodon macleayi  |Callyodon ruberrimus  |Callyodon rubroviolaceus  |Margaritodon africanus  |Pseudoscarus frontalis  |Pseudoscarus heliotropinus  |Pseudoscarus jordani  |Pseudoscarus rostratus  |Scarus calus  |Scarus jordani  |Scarus paluca  |Scarus ruber  ,"Ember Parrotfish, Bicolor Parrotfish, Half & half Parrotfish, Redlip Parrotfish, Black-veined Red Parrotfish","Perroquet BraisÈ, Perroque Lie-de-vin, Perroquet Prairie, Perroquet Rouge-Violet, Perroquet Violet","Loro, Loro Bicolor, Loro Viol·ceo",LC,,3.1,2012,unknown,N
190706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,russelii,"Valenciennes, 1840",,,,,Scarus russelli  |Xanothon fowleri  ,"Eclipse Parrotfish, Russell's Parrotfish",Perroquet Eclipse,Loro Eclipse,LC,,3.1,2012,unknown,N
190700,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,scaber,"Valenciennes, 1840",,,,,Callyodon cyanognathus  |Callyodon pectoralis  |Callyodon scaber  |Pseudoscarus flavomaculatus  |Scarus cyanognathus  |Scarus pectoralis  ,"Five-saddle Parrotfish, Dusky-capped Parrotfish","Perroquet ‡ Cinq Selles, Kakatoi Vert, Perroquet Sale, Poisson-perroquet Rude",,LC,,3.1,2012,unknown,N
155290,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,schlegeli,"(Bleeker, 1861)",,,,,Pseudoscarus pentazona  |Pseudoscarus schlegeli  |Scarus cypho  ,"Yellowband Parrotfish, Schlegel's Parrotfish",,,LC,,3.1,2012,unknown,N
190713,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,spinus,"(Kner, 1868)",,,,,Callyodon kelloggii  |Pseudoscarus spinus  ,"Greensnout Parrotfish, Spiny Parrotfish, Pygmy Parrotfish, Yellow-head Parrotfish",,,LC,,3.1,2012,unknown,N
190750,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,taeniopterus,"Lesson, 1829",,,,,Pseudoscarus lineolatus|Scarus bollmani|Scarus emblematicus|Scarus virginalis,"Princess Parrotfish, Blue Chub, Sammy Johnson, Snotty Parrot, Painted-tail Parrotfish",Perroquet Princesse,"JabÛn, Loro, Loro Listado, Loro Nangaro, Loro Princesa",LC,,3.1,2012,unknown,N
190704,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,tricolor,"Bleeker, 1847",,,,,Callyodon elerae  |Callyodon latifasciatus  |Callyodon mus  |Callyodon tricolor  |Callyodon urbanus  |Callyodon viridibusius  |Scarus cyanognathos  |Scarus visayanus  ,"Tricolour Parrotfish, Three-colour Parrotfish","Perroquet Tricolore, Poisson-perroquet Tricolore",Loro Tricolor,LC,,3.1,2012,unknown,N
190748,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,trispinosus,"Valenciennes, 1840",,,,,Sparisoma trispinosus  ,Greenback Parrotfish,,,EN,A2d,3.1,2012,decreasing,N
190698,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,vetula,"Bloch & Schneider, 1801",,,,,Pseudoscarus gnathodus  |Scarus acutus  |Scarus cuzamilae  |Scarus nigrescens  |Scarus roseiventer  |Scarus superbus  ,"Queen Parrotfish, Blownose, Blueman, Blue Parrotfish, Joblin Crow Parrot, Moontail, Okra peji, Blue Chub, Slimy Head",Perroquet PÈrico,"JabÛn, Loro Cotorra, Loro Perico, Loro Reina",LC,,3.1,2012,unknown,N
154971,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,viridifucatus,"(Smith, 1956)",,,,,Callyodon malindiensis  |Callyodon viridifucatus  |Scarus viridifurcatus  ,"Greenlip Parrotfish, Roundhead Parrotfish, Green-snout Parrotfish",Perroquet TÍte Ronde,Loro calabaza,LC,,3.1,2012,stable,N
190725,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,xanthopleura,"Bleeker, 1853",,,,,Callyodon xanthopleura  |Scarus atropectoralis  ,"Red Parrotfish, Red-latticed Parrotfish, Bluechin Parrotfish",,,LC,,3.1,2012,unknown,N
190760,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,zelindae,"Moura, Figueiredo & Sazima, 2001",,,,,,"Zelinda's Parrotfish, Striped Parrotfish",,,DD,,3.1,2012,unknown,N
190752,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Scarus,zufar,"Randall & Hoover, 1995",,,,,,Dhofar Parrotfish,,,DD,,3.1,2012,unknown,N
170329,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomber,australasicus,"Cuvier, 1832",,,,,Scomber antarcticus  |Scomber tapeinocephalus  ,"Blue Mackerel, Spotted Chub Mackerel, Pacific Mackerel, Slimy Mackerel, Southern Mackerel, Japanese Mackerel, Spotted Mackerel",Maquereau TachetÈ,"Caballa Pintoja, Macarela Azul, Macarela Pintoja",LC,,3.1,2011,stable,N
170357,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomber,colias,"Gmelin, 1789",,,,,Pneumatophorus japonicus subspecies marplatensis|Scomber capensis  |Scomber dekayi  |Scomber gigas  |Scomber gracilis  |Scomber grex  |Scomber macrophthalmus  |Scomber maculatus  |Scomber pneumatophorus  |Scomber scomber subspecies lacertus|Scomber undulatus  ,Atlantic Chub Mackerel,Maquereau Blanc,,LC,,3.1,2011,unknown,N
170306,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomber,japonicus,"Houttuyn, 1782",,,,,Pneumatophorus colias  |Pneumatophorus diego  |Pneumatophorus grex  |Pneumatophorus japonicus  |Pneumatophorus japonicus japonicus  |Pneumatophorus japonicus marplatensis  |Pneumatophorus peruanus  |Scomber capensis  |Scomber colias  |Scomber dekayi  |Scomber diego  |Scomber gigas  |Scomber gracilis  |Scomber grex  |Scomber janesaba  |Scomber japonicus colias  |Scomber japonicus japonicus  |Scomber japonicus marplatensis  |Scomber japonicus peruanus  |Scomber joanesaba  |Scomber macrophthalmus  |Scomber maculatus  |Scomber peruanus  |Scomber pneumatophorus  |Scomber saba  |Scomber scombrus japonicus  |Scomber undulatus  ,Pacific Chub Mackerel,"Cug¸u, Hareng du Pacifique, Maquereau, Maquereau Blanc, Maquereau Espagnol, Scournou, Vizet, Bis","Caballa Verle, Barat, Beguihaundi, Biret, Biso, Bisol, Bissu, Caballa, Caballa Mora, Cachorreta, Carite, Cavalla Vera, Cuervas, Estornino, Gallimo, Macarela, Macarela Del PacÌfico, Macarela Estornino, Magr˙, Morenillo, Perilla, Pintada, Salmonete, Verdel, Verle, Vissu",LC,,3.1,2011,stable,N
170354,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomber,scombrus,"Linnaeus, 1758",,,,,Scomber glauciscus  |Scomber punctatus  |Scomber scomber  |Scomber scriptus  |Scomber vernalis  |Scomber vulgaris  ,"Atlantic Mackerel, Mackerel, Split, Joey","Maquereau Commun, Maquereau","Caballa, Caballa del Atl·ntico, Maquereau Bleu, Verdel, Xarda",LC,,3.1,2011,decreasing,N
170335,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,brasiliensis,"Collette, Russo & Zavala-Camin, 1978",,,,,,"Serra Spanish Mackerel, Serra, Atlantic Sierra, Carite","Maquereau, Bonite, Thazard Franc, Thazard Serra, Thazard TachetÈ Du Sud","Carite Pintado, Serra",LC,,3.1,2011,decreasing,N
170339,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,cavalla,"(Cuvier, 1829)",,,,,Cybium acervum  |Cybium caballa  |Cybium cavalla  |Cybium clupeoideum  |Cybium immaculatum  |Scomberomorus caballa  ,"King Mackerel, Kingfish","Maquereau, Thazard BarrÈ","Carite Sierra, Carite, Carite Lucio, Carito, Carito Lucio, Peto, Rey, Serrucho, Sierra",LC,,3.1,2011,stable,N
170316,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,commerson,"(LacepËde, 1800)",,,,,Cybium commersoni  |Cybium commersonii  |Cybium konam  |Cybium multifasciatum  |Scomber commerson  |Scomber commersonii  |Scomber maculosus  |Scomberomorus commersoni  |Scomberomorus commersonii  ,Narrow-barred Spanish Mackerel,"Thazard RayÈ Indo-pacifique, Gros PrÍtre","Carita del Indo-Pacifico, Carite Estriado Indo-PacÌfico",NT,,3.1,2011,decreasing,N
20047,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,concolor,"(Lockington, 1879)",,,,,Chriomitra concolor  ,"Monterrey Spanish Mackerel, Gulf Sierra",Thazard de Monterey,Sierra del Golfo,VU,A4cd,3.1,2011,decreasing,N
170311,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,guttatus,"(Bloch & Schneider, 1801)",,,,,Cybium crookewitii  |Cybium guttatum  |Cybium interruptum  |Cybium kuhlii  |Indocybium guttatum  |Scomber guttatus  |Scomber leopardus  |Scomberomorus crookewiti  |Scomberomorus guttatum  |Scomberomorus interruptus  |Scomberomorus kuhlii  |Scomberomous guttatum  ,"Indo-Pacific King Mackerel, Spotted Seer Fish, Indo-Pacific Spanish Mackerel, Spotted Seer, Spotted Seerfish, Indian Spanish Mackerel, Spotted Spanish Mackerel",Thazard PonctuÈ Indo-pacifique,"Carite del Indo-PacÌfico, Carite Estriado",DD,,3.1,2011,unknown,N
170343,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,koreanus,"(Kishinouye, 1915)",,,,,Cybium koreanum  ,Korean Seerfish,Thazard CorÈen,Carite Coreano,LC,,3.1,2011,unknown,N
170353,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,lineolatus,"(Cuvier, 1829)",,,,,Cybium lineolatum  ,"Streaked Seerfish, Streaked Spanish Mackerel",Thazard Cirrus,Carite Rayado,LC,,3.1,2011,unknown,N
170323,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,maculatus,"(Mitchill, 1815)",,,,,Scomber maculatus  ,Atlantic Spanish Mackerel,"Thazard TachetÈ du Sud, Thazard Atlantique","Carite Atl·ntico, Sierra Pintada",LC,,3.1,2011,unknown,N
170347,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,multiradiatus,"Munro, 1964",,,,,,"Papuan Seerfish, Papuan Spanish Mackerel",Thazard Papou,Carite Papuense,LC,,3.1,2011,unknown,N
170330,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,munroi,"Collette & Russo, 1980",,,,,,"Spotted Mackerel, Australian Spotted Mackerel",Thazard Australien,Carite Australiano,NT,,3.1,2011,decreasing,N
170356,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,niphonius,"(Cuvier, 1832)",,,,,Cybium gracile  |Cybium niphonium  |Sawara niphonia  ,"Japanese Seerfish, Japanese Spanish Mackerel",Thazard Oriental,Carite Oriental,DD,,3.1,2011,unknown,N
170348,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,plurilineatus,"Fourmanoir, 1966",,,,,,Queen Mackerel,Thazard Kanadi,Carite CanadÌ,DD,,3.1,2011,unknown,N
154946,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,queenslandicus,"Munro, 1943",,,,,,School Mackerel,Thazard du Queensland,Carite de Queensland,LC,,3.1,2011,unknown,N
170327,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,regalis,"(Bloch, 1793)",,,,,Scomber regalis  |Scomberomorus plumierii  ,Cero,"Thazard Franc, Thazard Atlantique","Carite Rey, Carito, Sierra",LC,,3.1,2011,unknown,N
170337,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,semifasciatus,"(Macleay, 1883)",,,,,Cybium semifasciatum  |Cybium tigris  ,"Broad-barred Mackerel, Grey Spanish Mackerel, Grey Mackerel",Thazard TigrÈ,Carite Tigre,LC,,3.1,2011,unknown,N
170325,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,sierra,"Jordan & Starks, 1895",,,,,,Pacific Sierra,Thazard Sierra,"Serrucho, Carite Sierra, Macarela, Sierra, Sierra Del Pacifico, Verle",LC,,3.1,2011,stable,N
170346,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,sinensis,"(LacepËde, 1800)",,,,,Cymbium combodgiense  |Scomber sinensis  ,Chinese Seerfish,,,DD,,3.1,2011,unknown,N
170326,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Scomberomorus,tritor,"(Cuvier, 1832)",,,,,Apolectus immunis  |Cybium tritor  |Scomberomorus argyreus  ,"West African Spanish Mackerel, West African Mackerel, Mackerel, Spanish Mackerel","Maquereau Bonite, Maquereau-bonite, Thazard Blanc","Carite Lusit·nico, Carite Pintado, Garita",LC,,3.1,2011,unknown,N
183327,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Semicossyphus,darwini,"(Jenyns, 1842)",,,,,Cossyphus darwini  |Dentex maculatus  |Labrus aper  |Pimelometopon darwini  |Semicossyphus maculatus  ,"Gal·pagos sheephead wrasse, Goldspot sheepshead",,"Camote, Pejeperro, Vieja mancha dorada",DD,,3.1,2010,unknown,N
61340,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Semicossyphus,pulcher,"(Ayres, 1854)",,,,,Labrus pulcher|Pimelometopon pulcher,California Sheephead,Labre Californien,Vieja De California,VU,A2bd,3.1,2006,decreasing,N
44685,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Semicossyphus,reticulatus,"(Valenciennes, 1839)",,,,,Cossyphus reticulatus  ,Asian Sheepshead Wrasse,,,DD,,3.1,2004,unknown,N
