id,family_id,name,created_at,updated_at,wikitext,image_name
3816,433,Northiella,2014-09-10 02:58:57.106201,2014-09-10 04:57:38.333618,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Bluebonnet-back.jpg/300px-Bluebonnet-back.jpg
3817,433,Psephotellus,2014-09-10 02:58:57.602712,2014-09-10 04:57:38.356604,,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Bobolink%2C_Mer_Bleue.jpg/800px-Bobolink%2C_Mer_Bleue.jpg
3818,433,Purpureicephalus,2014-09-10 02:58:59.690797,2014-09-10 04:57:38.37618,,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Purpureicephalus_spurius_-Perth%2C_Western_Australia%2C_Australia-8.jpg/220px-Purpureicephalus_spurius_-Perth%2C_Western_Australia%2C_Australia-8.jpg
3819,433,Platycercus,2014-09-10 02:59:00.145758,2014-09-10 04:57:38.397996,,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Platycercus_caledonicus_-Tasmania_-side-8.jpg/220px-Platycercus_caledonicus_-Tasmania_-side-8.jpg
3820,433,Barnardius,2014-09-10 02:59:04.529243,2014-09-10 04:57:38.418169,,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Australian_Ringneck%2C_Perth.jpg/220px-Australian_Ringneck%2C_Perth.jpg
3821,433,Lathamus,2014-09-10 02:59:04.986824,2014-09-10 04:57:38.439193,,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Lathamus_discolor_-captive-8-3c.jpg/220px-Lathamus_discolor_-captive-8-3c.jpg
3822,433,Prosopeia,2014-09-10 02:59:05.542904,2014-09-10 04:57:38.460506,,/image/tree-frog-logo.png
3823,433,Eunymphicus,2014-09-10 02:59:07.179984,2014-09-10 04:57:38.481202,,/image/tree-frog-logo.png
3824,433,Cyanoramphus,2014-09-10 02:59:08.758955,2014-09-10 04:57:38.501462,,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Cyanoramphus_novaezelandiae_-Nga_Manu_Nature_Reserve%2C_Waikanae%2C_New_Zealand-8.jpg/220px-Cyanoramphus_novaezelandiae_-Nga_Manu_Nature_Reserve%2C_Waikanae%2C_New_Zealand-8.jpg
3825,433,Pezoporus,2014-09-10 02:59:14.099165,2014-09-10 04:57:38.52239,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Pezoporus_wallicus_G%C3%B6teborgs_Naturhistoriska_Museum_01.png/170px-Pezoporus_wallicus_G%C3%B6teborgs_Naturhistoriska_Museum_01.png
3826,433,Neopsephotus,2014-09-10 02:59:15.396288,2014-09-10 04:57:38.543645,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Bourkes_Parrot_Bowrac_QLD.jpg/250px-Bourkes_Parrot_Bowrac_QLD.jpg
3827,433,Neophema,2014-09-10 02:59:15.873986,2014-09-10 04:57:38.56738,,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Elegant_Parrots.jpg/220px-Elegant_Parrots.jpg
3828,433,Psittacella,2014-09-10 02:59:19.048022,2014-09-10 04:57:38.588538,,http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Psittacella_brehmii_-Kumul_Lodge%2C_Papua_New_Guinea-8.jpg/220px-Psittacella_brehmii_-Kumul_Lodge%2C_Papua_New_Guinea-8.jpg
3829,433,Oreopsittacus,2014-09-10 02:59:21.928889,2014-09-10 04:57:38.60909,,/image/tree-frog-logo.png
3830,433,Charmosyna,2014-09-10 02:59:22.576956,2014-09-10 04:57:38.630202,,http://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Charmosyna_placentis_%28male%29_Cincinnati_Zoo-8a.jpg/220px-Charmosyna_placentis_%28male%29_Cincinnati_Zoo-8a.jpg
3831,433,Vini,2014-09-10 02:59:30.812262,2014-09-10 04:57:38.652962,,/image/tree-frog-logo.png
3832,433,Phigys,2014-09-10 02:59:33.636547,2014-09-10 04:57:38.67333,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Phigys_solitarius_-San_Diego_Zoo%2C_California%2C_USA-8a_%281%29.jpg/170px-Phigys_solitarius_-San_Diego_Zoo%2C_California%2C_USA-8a_%281%29.jpg
3833,433,Neopsittacus,2014-09-10 02:59:34.106958,2014-09-10 04:57:38.695548,,/image/tree-frog-logo.png
3834,433,Glossopsitta,2014-09-10 02:59:35.077363,2014-09-10 04:57:38.716842,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Glossopsitta_concinna_-Kangaroo_Flat%2C_Bendigo%2C_Victoria%2C_Australia-8_%281%29.jpg/220px-Glossopsitta_concinna_-Kangaroo_Flat%2C_Bendigo%2C_Victoria%2C_Australia-8_%281%29.jpg
3835,433,Lorius,2014-09-10 02:59:36.566576,2014-09-10 04:57:38.739538,,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Lorius_lory_-_Bird_Park%2C_Singapore_-_upside_down-8a.jpg/190px-Lorius_lory_-_Bird_Park%2C_Singapore_-_upside_down-8a.jpg
3836,433,Chalcopsitta,2014-09-10 02:59:40.585026,2014-09-10 04:57:38.762677,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Chalcopsitta_cardinalis.jpg/220px-Chalcopsitta_cardinalis.jpg
3837,433,Pseudeos,2014-09-10 02:59:42.533262,2014-09-10 04:57:38.782466,,/image/tree-frog-logo.png
3838,433,Psitteuteles,2014-09-10 02:59:42.996447,2014-09-10 04:57:38.803605,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Psitteuteles_versicolor_by_Edward_Lear.jpg/220px-Psitteuteles_versicolor_by_Edward_Lear.jpg
3839,433,Eos,2014-09-10 02:59:44.486204,2014-09-10 04:57:38.825411,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Eos_bornea.jpg/170px-Eos_bornea.jpg
3840,433,Trichoglossus,2014-09-10 02:59:47.987766,2014-09-10 04:57:38.849678,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Rainbow_Lorikeet_%28Trichoglossus_haematodus%29_-on_fence.jpg/300px-Rainbow_Lorikeet_%28Trichoglossus_haematodus%29_-on_fence.jpg
3841,433,Melopsittacus,2014-09-10 02:59:56.410308,2014-09-10 04:57:38.869402,,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Budgerigar_diagram-labeled.svg/350px-Budgerigar_diagram-labeled.svg.png
3842,433,Psittaculirostris,2014-09-10 02:59:56.895745,2014-09-10 04:57:38.892463,,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Psittaculirostris_edwardsii.jpg/220px-Psittaculirostris_edwardsii.jpg
3843,433,Cyclopsitta,2014-09-10 02:59:59.960624,2014-09-10 04:57:38.912792,,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Figparrot_male_portland08.JPG/220px-Figparrot_male_portland08.JPG
3844,433,Bolbopsittacus,2014-09-10 03:00:04.056419,2014-09-10 04:57:38.935078,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/BolbopsittacusIntermediusKeulemans.jpg/220px-BolbopsittacusIntermediusKeulemans.jpg
3845,433,Loriculus,2014-09-10 03:00:04.5689,2014-09-10 04:57:38.956548,,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/LoriculusBonaparteiKeulemans.jpg/170px-LoriculusBonaparteiKeulemans.jpg
3846,433,Agapornis,2014-09-10 03:00:13.223932,2014-09-10 04:57:38.978606,,http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/AgapornisLilianaeKeulemans.jpg/170px-AgapornisLilianaeKeulemans.jpg
3847,433,Polytelis,2014-09-10 03:00:18.692667,2014-09-10 04:57:39.000202,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Polytelis_alexandrae_-Bloedel_Conservatory%2C_Vancouver%2C_Canada_-male-8a.jpg/170px-Polytelis_alexandrae_-Bloedel_Conservatory%2C_Vancouver%2C_Canada_-male-8a.jpg
3848,433,Alisterus,2014-09-10 03:00:20.267897,2014-09-10 04:57:39.02068,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/King_Parrot_July09_06.jpg/220px-King_Parrot_July09_06.jpg
3849,433,Aprosmictus,2014-09-10 03:00:22.171872,2014-09-10 04:57:39.042229,,/image/tree-frog-logo.png
3850,433,Prioniturus,2014-09-10 03:00:23.173792,2014-09-10 04:57:39.066294,,/image/tree-frog-logo.png
3851,433,Eclectus,2014-09-10 03:00:29.212463,2014-09-10 04:57:39.08743,,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Eclectus_roratus_-North_Carolina_Zoo%2C_Asheboro%2C_North_Carolina%2C_USA_-female-8a_%281%29.jpg/170px-Eclectus_roratus_-North_Carolina_Zoo%2C_Asheboro%2C_North_Carolina%2C_USA_-female-8a_%281%29.jpg
3852,433,Geoffroyus,2014-09-10 03:00:30.188511,2014-09-10 04:57:39.110963,,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Geoffroyus_geoffroyi_-Papua_New_Guinea-6_CROP.jpg/220px-Geoffroyus_geoffroyi_-Papua_New_Guinea-6_CROP.jpg
3853,433,Tanygnathus,2014-09-10 03:00:32.798498,2014-09-10 04:57:39.132232,,/image/tree-frog-logo.png
3854,433,Psittinus,2014-09-10 03:00:34.937884,2014-09-10 04:57:39.157053,,http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Psittinus_cyanurus_-captive-6a.jpg/220px-Psittinus_cyanurus_-captive-6a.jpg
3855,433,Psittacula,2014-09-10 03:00:36.356598,2014-09-10 04:57:39.17939,,http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Psittacula_exsul.jpg/170px-Psittacula_exsul.jpg
3856,433,Lophopsittacus,2014-09-10 03:00:44.991001,2014-09-10 04:57:39.201231,,http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Psittacula_eupatria_-Yau_Tsim_Mong%2C_Kowloon%2C_Hong_Kong_-male-8_%283%29.jpg/220px-Psittacula_eupatria_-Yau_Tsim_Mong%2C_Kowloon%2C_Hong_Kong_-male-8_%283%29.jpg
3857,433,Necropsittacus,2014-09-10 03:00:46.032401,2014-09-10 04:57:39.222777,,http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Necropsittacus.jpg/250px-Necropsittacus.jpg
3858,433,Micropsitta,2014-09-10 03:00:46.649528,2014-09-10 04:57:39.245435,,/image/tree-frog-logo.png
3859,434,Acanthisitta,2014-09-10 03:00:51.177327,2014-09-10 04:57:39.268455,,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Reiflman_Acanthisitta_chloris_crop.jpg/220px-Reiflman_Acanthisitta_chloris_crop.jpg
3860,434,Xenicus,2014-09-10 03:00:51.851533,2014-09-10 04:57:39.289295,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/XenicusLongipesBuller.jpg/220px-XenicusLongipesBuller.jpg
3861,434,Traversia,2014-09-10 03:00:52.996608,2014-09-10 04:57:39.31261,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Stephens_Island_%28Takapourewa%29.jpg/220px-Stephens_Island_%28Takapourewa%29.jpg
3862,435,Smithornis,2014-09-10 03:00:53.498537,2014-09-10 04:57:39.333665,,/image/tree-frog-logo.png
3863,435,Calyptomena,2014-09-10 03:00:55.143917,2014-09-10 04:57:39.356803,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Green_Broadbill.JPG/220px-Green_Broadbill.JPG
3864,435,Cymbirhynchus,2014-09-10 03:00:56.750241,2014-09-10 04:57:39.378364,,/image/tree-frog-logo.png
3865,435,Psarisomus,2014-09-10 03:00:57.271834,2014-09-10 04:57:39.402875,,/image/tree-frog-logo.png
3866,435,Serilophus,2014-09-10 03:00:57.913318,2014-09-10 04:57:39.424415,,/image/tree-frog-logo.png
3867,435,Eurylaimus,2014-09-10 03:00:58.387684,2014-09-10 04:57:39.447467,,/image/tree-frog-logo.png
3868,435,Corydon,2014-09-10 03:01:00.974142,2014-09-10 04:57:39.46743,,/image/tree-frog-logo.png
3869,435,Pseudocalyptomena,2014-09-10 03:01:01.6,2014-09-10 04:57:39.492577,,/image/tree-frog-logo.png
3870,436,Philepitta,2014-09-10 03:01:02.128897,2014-09-10 04:57:39.514685,,/image/tree-frog-logo.png
3871,436,Neodrepanis,2014-09-10 03:01:03.342973,2014-09-10 04:57:39.538089,,/image/tree-frog-logo.png
3872,437,Sapayoa,2014-09-10 03:01:04.311798,2014-09-10 04:57:39.558895,,/image/tree-frog-logo.png
3873,438,Pitta,2014-09-10 03:01:04.80693,2014-09-10 04:57:39.687179,,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Female_Gurney%27s_Pitta%2C_January_2010.jpg/220px-Female_Gurney%27s_Pitta%2C_January_2010.jpg
3874,439,Neopelma,2014-09-10 03:01:25.25657,2014-09-10 04:57:39.710413,,/image/tree-frog-logo.png
3875,439,Tyranneutes,2014-09-10 03:01:28.221011,2014-09-10 04:57:39.732613,,/image/tree-frog-logo.png
3876,439,Ilicura,2014-09-10 03:01:29.357577,2014-09-10 04:57:39.753542,,/image/tree-frog-logo.png
3877,439,Masius,2014-09-10 03:01:29.836711,2014-09-10 04:57:39.774688,,/image/tree-frog-logo.png
3878,439,Corapipo,2014-09-10 03:01:30.32578,2014-09-10 04:57:39.795271,,/image/tree-frog-logo.png
3879,439,Machaeropterus,2014-09-10 03:01:32.839717,2014-09-10 04:57:39.819164,,/image/tree-frog-logo.png
3880,439,Lepidothrix,2014-09-10 03:01:34.478453,2014-09-10 04:57:39.840505,,/image/tree-frog-logo.png
3881,439,Manacus,2014-09-10 03:01:39.186143,2014-09-10 04:57:39.86551,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Flickr_-_Dario_Sanches_-_RENDEIRA_%28Manacus_manacus%29.jpg/220px-Flickr_-_Dario_Sanches_-_RENDEIRA_%28Manacus_manacus%29.jpg
3882,439,Antilophia,2014-09-10 03:01:41.441117,2014-09-10 04:57:39.887292,,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Visaochapadaararipe.JPG/220px-Visaochapadaararipe.JPG
3883,439,Chiroxiphia,2014-09-10 03:01:42.55101,2014-09-10 04:57:39.907256,,/image/tree-frog-logo.png
3884,439,Xenopipo,2014-09-10 03:01:45.052015,2014-09-10 04:57:39.929951,,/image/tree-frog-logo.png
3885,439,Heterocercus,2014-09-10 03:01:48.196803,2014-09-10 04:57:39.95128,,/image/tree-frog-logo.png
3886,439,Pipra,2014-09-10 03:01:49.822431,2014-09-10 04:57:39.971998,,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Dixiphia_pipra.jpg/220px-Dixiphia_pipra.jpg
3887,439,Piprites,2014-09-10 03:01:54.645167,2014-09-10 04:57:39.993114,,/image/tree-frog-logo.png
3888,440,Tityra,2014-09-10 03:01:56.343293,2014-09-10 04:57:40.016968,,/image/tree-frog-logo.png
3889,440,Schiffornis,2014-09-10 03:01:58.136761,2014-09-10 04:57:40.036373,,/image/tree-frog-logo.png
3890,440,Laniocera,2014-09-10 03:01:59.763807,2014-09-10 04:57:40.059635,,/image/tree-frog-logo.png
3891,440,Iodopleura,2014-09-10 03:02:00.995323,2014-09-10 04:57:40.081157,,/image/tree-frog-logo.png
3892,440,Laniisoma,2014-09-10 03:02:02.838899,2014-09-10 04:57:40.103506,,/image/tree-frog-logo.png
3893,440,Xenopsaris,2014-09-10 03:02:04.188917,2014-09-10 04:57:40.124637,,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/XenopsarisAlbinuchaKeulemans.jpg/130px-XenopsarisAlbinuchaKeulemans.jpg
3894,440,Pachyramphus,2014-09-10 03:02:04.717369,2014-09-10 04:57:40.148314,,http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pachyramphus_marginatus_1847.jpg/200px-Pachyramphus_marginatus_1847.jpg
3895,440,Phibalura,2014-09-10 03:02:13.59712,2014-09-10 04:57:40.171709,,/image/tree-frog-logo.png
3896,440,Ampelion,2014-09-10 03:02:15.032178,2014-09-10 04:57:40.19318,,/image/tree-frog-logo.png
3897,440,Zaratornis,2014-09-10 03:02:16.105175,2014-09-10 04:57:40.215271,,/image/tree-frog-logo.png
3898,440,Doliornis,2014-09-10 03:02:16.664792,2014-09-10 04:57:40.236224,,/image/tree-frog-logo.png
3899,440,Phytotoma,2014-09-10 03:02:17.792248,2014-09-10 04:57:40.256988,,/image/tree-frog-logo.png
3900,440,Carpornis,2014-09-10 03:02:19.378545,2014-09-10 04:57:40.278647,,/image/tree-frog-logo.png
3901,440,Pipreola,2014-09-10 03:02:20.560497,2014-09-10 04:57:40.300118,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Pipreola_frontalis_dorsal.jpg/220px-Pipreola_frontalis_dorsal.jpg
3902,440,Oxyruncus,2014-09-10 03:02:26.89082,2014-09-10 04:57:40.323045,,/image/tree-frog-logo.png
3903,440,Ampelioides,2014-09-10 03:02:27.390754,2014-09-10 04:57:40.344348,,/image/tree-frog-logo.png
3904,440,Rupicola,2014-09-10 03:02:27.948659,2014-09-10 04:57:40.36676,,http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Rupicola_peruvianus_-Cincinnati_Zoo%2C_Ohio%2C_USA_-male-8a.jpg/220px-Rupicola_peruvianus_-Cincinnati_Zoo%2C_Ohio%2C_USA_-male-8a.jpg
3905,440,Phoenicircus,2014-09-10 03:02:29.019668,2014-09-10 04:57:40.388862,,/image/tree-frog-logo.png
3906,440,Cotinga,2014-09-10 03:02:29.987559,2014-09-10 04:57:40.410421,,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Cotinga_cayana_-Jurong_Bird_Park-8a.jpg/220px-Cotinga_cayana_-Jurong_Bird_Park-8a.jpg
3907,440,Procnias,2014-09-10 03:02:33.593896,2014-09-10 04:57:40.4324,,http://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Bearded_Bellbird_nest.jpg/250px-Bearded_Bellbird_nest.jpg
3908,440,Tijuca,2014-09-10 03:02:35.798089,2014-09-10 04:57:40.454817,,/image/tree-frog-logo.png
3909,440,Lipaugus,2014-09-10 03:02:37.041153,2014-09-10 04:57:40.476143,,/image/tree-frog-logo.png
3910,440,Conioptilon,2014-09-10 03:02:40.626596,2014-09-10 04:57:40.498012,,/image/tree-frog-logo.png
3911,440,Snowornis,2014-09-10 03:02:41.117879,2014-09-10 04:57:40.52034,,/image/tree-frog-logo.png
3912,440,Porphyrolaema,2014-09-10 03:02:42.25877,2014-09-10 04:57:40.539793,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Rainforest_canopy.jpg/220px-Rainforest_canopy.jpg
3913,440,Xipholena,2014-09-10 03:02:42.740957,2014-09-10 04:57:40.564274,,/image/tree-frog-logo.png
3914,440,Carpodectes,2014-09-10 03:02:44.33321,2014-09-10 04:57:40.586881,,/image/tree-frog-logo.png
3915,440,Gymnoderus,2014-09-10 03:02:45.887007,2014-09-10 04:57:40.608559,,/image/tree-frog-logo.png
3916,440,Querula,2014-09-10 03:02:46.566742,2014-09-10 04:57:40.629528,,/image/tree-frog-logo.png
3917,440,Haematoderus,2014-09-10 03:02:47.063151,2014-09-10 04:57:40.653059,,/image/tree-frog-logo.png
3918,440,Pyroderus,2014-09-10 03:02:47.581593,2014-09-10 04:57:40.673657,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Pyroderus_scutatus_1838.jpg/140px-Pyroderus_scutatus_1838.jpg
3919,440,Perissocephalus,2014-09-10 03:02:48.517637,2014-09-10 04:57:40.693866,,/image/tree-frog-logo.png
3920,440,Cephalopterus,2014-09-10 03:02:49.008856,2014-09-10 04:57:40.715228,,http://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Cephalopterus_penduligerIbisV1-1859-p003AA.jpg/150px-Cephalopterus_penduligerIbisV1-1859-p003AA.jpg
3921,440,Calyptura,2014-09-10 03:02:51.158949,2014-09-10 04:57:40.73616,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Kinglet_Calyptura.jpg/200px-Kinglet_Calyptura.jpg
3922,441,Phyllomyias,2014-09-10 03:02:51.617225,2014-09-10 04:57:40.756841,,/image/tree-frog-logo.png
3923,441,Tyrannulus,2014-09-10 03:02:59.666208,2014-09-10 04:57:40.779238,,/image/tree-frog-logo.png
3924,441,Myiopagis,2014-09-10 03:03:00.169702,2014-09-10 04:57:40.800133,,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Myiopagis_caniceps_1841.jpg/180px-Myiopagis_caniceps_1841.jpg
3925,441,Elaenia,2014-09-10 03:03:04.211969,2014-09-10 04:57:40.823287,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Mountain_Elaenia.jpg/220px-Mountain_Elaenia.jpg
3926,441,Ornithion,2014-09-10 03:03:14.574408,2014-09-10 04:57:40.845103,,/image/tree-frog-logo.png
3927,441,Camptostoma,2014-09-10 03:03:16.261599,2014-09-10 04:57:40.867463,,/image/tree-frog-logo.png
3928,441,Suiriri,2014-09-10 03:03:17.264276,2014-09-10 04:57:40.890088,,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Pachyramphus_albescens.jpg/180px-Pachyramphus_albescens.jpg
3929,441,Mecocerculus,2014-09-10 03:03:19.055093,2014-09-10 04:57:40.910798,,/image/tree-frog-logo.png
3930,441,Anairetes,2014-09-10 03:03:22.282879,2014-09-10 04:57:40.933183,,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Tufted_tit-tyrant_right.jpg/220px-Tufted_tit-tyrant_right.jpg
3931,441,Serpophaga,2014-09-10 03:03:26.622691,2014-09-10 04:57:40.953961,,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Myiopagis_caniceps_1841.jpg/180px-Myiopagis_caniceps_1841.jpg
3932,441,Phaeomyias,2014-09-10 03:03:29.946798,2014-09-10 04:57:40.975679,,/image/tree-frog-logo.png
3933,441,Capsiempis,2014-09-10 03:03:30.496114,2014-09-10 04:57:40.997142,,/image/tree-frog-logo.png
3934,441,Polystictus,2014-09-10 03:03:31.089224,2014-09-10 04:57:41.02112,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Pachyramphus_minimus.jpg/170px-Pachyramphus_minimus.jpg
3935,441,Nesotriccus,2014-09-10 03:03:32.154994,2014-09-10 04:57:41.040817,,/image/tree-frog-logo.png
3936,441,Pseudocolopteryx,2014-09-10 03:03:32.676239,2014-09-10 04:57:41.063892,,/image/tree-frog-logo.png
3937,441,Pseudotriccus,2014-09-10 03:03:35.913702,2014-09-10 04:57:41.085039,,/image/tree-frog-logo.png
3938,441,Corythopis,2014-09-10 03:03:37.384882,2014-09-10 04:57:41.107744,,/image/tree-frog-logo.png
3939,441,Euscarthmus,2014-09-10 03:03:38.396708,2014-09-10 04:57:41.128466,,/image/tree-frog-logo.png
3940,441,Pseudelaenia,2014-09-10 03:03:39.516408,2014-09-10 04:57:41.154431,,/image/tree-frog-logo.png
3941,441,Stigmatura,2014-09-10 03:03:40.026255,2014-09-10 04:57:41.175634,,/image/tree-frog-logo.png
3942,441,Zimmerius,2014-09-10 03:03:41.556668,2014-09-10 04:57:41.203265,,/image/tree-frog-logo.png
3943,441,Phylloscartes,2014-09-10 03:03:47.486153,2014-09-10 04:57:41.227376,,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Phylloscartes_oustaleti_Smit.jpg/150px-Phylloscartes_oustaleti_Smit.jpg
3944,441,Mionectes,2014-09-10 03:03:59.578816,2014-09-10 04:57:41.249551,,/image/tree-frog-logo.png
3945,441,Leptopogon,2014-09-10 03:04:02.471224,2014-09-10 04:57:41.270543,,/image/tree-frog-logo.png
3946,441,Sublegatus,2014-09-10 03:04:04.606331,2014-09-10 04:57:41.294759,,/image/tree-frog-logo.png
3947,441,Inezia,2014-09-10 03:04:07.074009,2014-09-10 04:57:41.318496,,/image/tree-frog-logo.png
3948,441,Myiophobus,2014-09-10 03:04:09.521202,2014-09-10 04:57:41.340423,,/image/tree-frog-logo.png
3949,441,Nephelomyias,2014-09-10 03:04:11.70254,2014-09-10 04:57:41.361043,,/image/tree-frog-logo.png
3950,441,Myiotriccus,2014-09-10 03:04:14.418534,2014-09-10 04:57:41.38463,,/image/tree-frog-logo.png
3951,441,Tachuris,2014-09-10 03:04:14.891703,2014-09-10 04:57:41.405058,,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Tachuris_rubigastra_%28nest%29.JPG/200px-Tachuris_rubigastra_%28nest%29.JPG
3952,441,Culicivora,2014-09-10 03:04:15.455202,2014-09-10 04:57:41.427451,,/image/tree-frog-logo.png
3953,441,Hemitriccus,2014-09-10 03:04:15.933527,2014-09-10 04:57:41.448676,,/image/tree-frog-logo.png
3954,441,Myiornis,2014-09-10 03:04:27.816953,2014-09-10 04:57:41.471763,,http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Myiornis_ecaudatus_1847.jpg/150px-Myiornis_ecaudatus_1847.jpg
3955,441,Oncostoma,2014-09-10 03:04:29.975252,2014-09-10 04:57:41.492649,,/image/tree-frog-logo.png
3956,441,Lophotriccus,2014-09-10 03:04:31.115737,2014-09-10 04:57:41.516201,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png
3957,441,Atalotriccus,2014-09-10 03:04:33.097536,2014-09-10 04:57:41.537327,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png
3958,441,Poecilotriccus,2014-09-10 03:04:33.592521,2014-09-10 04:57:41.560905,,http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Poecilotriccus_ruficeps.jpg/220px-Poecilotriccus_ruficeps.jpg
3959,441,Taeniotriccus,2014-09-10 03:04:40.516381,2014-09-10 04:57:41.581004,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png
3960,441,Todirostrum,2014-09-10 03:04:41.150309,2014-09-10 04:57:41.601079,,http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Todirostrum_cinereum.jpg/220px-Todirostrum_cinereum.jpg
3961,441,Cnipodectes,2014-09-10 03:04:45.121161,2014-09-10 04:57:41.621832,,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Status_iucn3.1_VU.svg/220px-Status_iucn3.1_VU.svg.png
3962,441,Rhynchocyclus,2014-09-10 03:04:46.096555,2014-09-10 04:57:41.644817,,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Rhynchocyclus_olivaceus.jpg/220px-Rhynchocyclus_olivaceus.jpg
3963,441,Tolmomyias,2014-09-10 03:04:48.677122,2014-09-10 04:57:41.665365,,http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Tolmomyias_flaviventris_-_Yellow-breasted_Flycatcher.JPG/220px-Tolmomyias_flaviventris_-_Yellow-breasted_Flycatcher.JPG
3964,441,Platyrinchus,2014-09-10 03:04:52.006974,2014-09-10 04:57:41.687411,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png
3965,441,Onychorhynchus,2014-09-10 03:04:55.99491,2014-09-10 04:57:41.708494,,http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Onychorhynchus_mexicanus_1902.jpg/220px-Onychorhynchus_mexicanus_1902.jpg
3966,441,Myiobius,2014-09-10 03:04:58.469778,2014-09-10 04:57:41.737745,,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png
