Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common names (Eng),Red List status,Population trend
17027,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,"Harbour Porpoise, Common Porpoise",LC,unknown
17028,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,"Vaquita, Gulf Porpoise, Gulf Of California Porpoise, Gulf Of California Harbour Porpoise, Cochito",CR,decreasing
17029,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,spinipinnis,"Burmeister's Porpoise, Black Porpoise",DD,unknown
17032,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoenoides,dalli,Dall's Porpoise,LC,unknown
17035,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phodopus,campbelli,Campbell's Hamster,LC,stable
17036,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phodopus,roborovskii,"Desert Hamster, Roborowski's Hamster",LC,stable
17037,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phodopus,sungorus,Dzhungarian Hamster,LC,unknown
10967,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,aerosa,Dubious Trumpet-eared Bat,DD,unknown
10970,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,atrox,"Groove-toothed Trumpet-eared Bat, Groove-toothed Bat, Gilded Groove-toothed Bat",NT,decreasing
10976,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,jagorii,"Peters's Trumpet-eared Bat, Common Trumpet-eared Bat, Peter's Trumpet-eared Bat",LC,unknown
10982,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Phoniscus,papuensis,Golden-tipped Bat,LC,unknown
17168,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phylloderma,stenops,Pale-faced Bat,LC,stable
6977,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,blainvillii,Golden Atlantic Tree Rat,LC,unknown
6978,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,brasiliensis,Red-nosed Tree Rat,EN,decreasing
6980,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,dasythrix,Drab Atlantic Tree Rat,LC,unknown
136682,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,kerri,,DD,unknown
6982,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,lamarum,Pallid Atlantic Tree Rat,DD,unknown
136400,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,lundi,,EN,decreasing
136274,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,mantiqueirensis,,CR,decreasing
136704,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,medius,,LC,unknown
6984,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,nigrispinus,Black-spined Atlantic Tree Rat,LC,unknown
136801,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,pattoni,,LC,unknown
6989,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,thomasi,Giant Atlantic Tree Rat,EN,decreasing
6990,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,unicolor,Unicolored Tree Rat,CR,decreasing
17173,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,aphylla,Jamaican Flower Bat,LC,stable
17175,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllonycteris,poeyi,Cuban Flower Bat,LC,unknown
17176,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllops,falcatus,Cuban Fig-eating Bat,LC,stable
17216,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,discolor,Pale Spear-nosed Bat,LC,stable
17217,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,elongatus,Lesser Spear-nosed Bat,LC,unknown
17218,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,hastatus,Greater Spear-nosed Bat,LC,stable
17219,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,latifolius,Guianan Spear-nosed Bat,LC,unknown
17220,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,amicus,Friendly Leaf-eared Mouse,LC,stable
17221,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,andium,Andean Leaf-eared Mouse,LC,stable
136674,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,anitae,,DD,unknown
17222,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,bonariensis,Buenos Aires Leaf-eared Mouse,NT,decreasing
17223,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,caprinus,Capricorn Leaf-eared Mouse,LC,stable
17224,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,darwini,Darwin's Leaf-eared Mouse,LC,stable
17225,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,definitus,Definitive Leaf-eared Mouse,EN,decreasing
17227,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,haggardi,Haggard's Leaf-eared Mouse,LC,stable
136629,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,limatus,,LC,stable
17228,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,magister,Master Leaf-eared Mouse,LC,stable
17229,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,osgoodi,Osgood's Leaf-eared Mouse,DD,unknown
17230,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,osilae,Bunchgrass Leaf-eared Mouse,LC,stable
17231,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,wolffsohni,Wolffsohn's Leaf-eared Mouse,LC,stable
17232,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,xanthopygus,Yellow-rumped Leaf-eared Mouse,LC,stable
41755,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHYSETERIDAE,Physeter,macrocephalus,"Sperm Whale, Spermacet Whale, Cachelot, Pot Whale",VU,unknown
136557,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Pipanacoctomys,aureus,Golden Vizcacha Rat,CR,decreasing
17320,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,abramus,"Japanese Pipistrelle, Japanese Pipistrelle",LC,stable
17321,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,adamsi,"Forest Pipistrelle, Cape York Pipistrelle, Adams's Pipistrelle",LC,stable
17323,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,aero,"Mount Gargues Pipistrelle, Mt. Gargues Pipistrelle",DD,unknown
136560,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,alaschanicus,Alashanian Pipistrelle,LC,unknown
44851,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,anchietae,"Anchieta's Bat, Anchieta's Pipistrelle, Miombo pipistrelle",LC,unknown
17326,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,angulatus,"New Guinea Pipistrelle, Angulate Pipistrelle",LC,stable
17327,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,anthonyi,Anthony's Pipistrelle,DD,unknown
17328,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,arabicus,Arabian Pipistrelle,DD,unknown
44852,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,ariel,Desert Pipistrelle,DD,unknown
44917,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,brunneus,Dark-brown Serotine,NT,decreasing
17331,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,cadornae,"Cadorna's Pipistrelle, Cadorna's Pipistrelle, Thomas's Pipistrelle",LC,unknown
44918,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,capensis,"Cape bat, Cape House Bat, Cape Pipistrelle Bat, Cape Serotine, Cape Serotine Bat",LC,stable
17332,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,ceylonicus,Kelaart's Pipistrelle,LC,stable
17334,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,collinus,"Mountain Pipistrelle, Greater Papuan Pipistrelle",LC,stable
17335,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,coromandra,"Coromandel Pipistrelle, Indian Pipistrelle, Little Indian Bat",LC,unknown
44853,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,crassulus,Broad-headed Pipistrelle,LC,unknown
44929,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,deserti,Egyptian Pipistrelle,LC,unknown
44854,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,eisentrauti,Eisentraut's Pipistrelle,DD,unknown
17340,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,endoi,Endo's Pipistrelle,EN,decreasing
44919,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,flavescens,Yellow Serotine,DD,unknown
44920,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,guineensis,Tiny Serotine,LC,unknown
136209,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hanaki,Hanaki's Dwarf Bat,DD,unknown
44921,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,helios,Heller's Pipistrelle,DD,unknown
136741,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hesperidus,"African pipistrelle, Dusky pipistrelle.",LC,unknown
17341,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hesperus,Western Pipistrelle,LC,stable
17342,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,imbricatus,Brown Pipistrelle,LC,unknown
17343,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,inexspectatus,Aellen's Pipistrelle,DD,unknown
17344,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,javanicus,Javan Pipistrelle,LC,stable
17345,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,joffrei,Joffre's Pipistrelle,DD,unknown
17346,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,kitcheneri,Red-brown Pipistrelle,DD,unknown
17314,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,kuhlii,Kuhl's Pipistrelle,LC,unknown
17347,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,lophurus,"Burmese Pipistrelle, Burma Pipistrelle",DD,unknown
17349,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,macrotis,Big-eared Pipistrelle,DD,unknown
17315,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,maderensis,Madeira Pipistrelle,EN,decreasing
44922,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,melckorum,"Melck's House Bat, Melck's Pipistrelle Bat, Melck's serotine bat",DD,unknown
17350,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,minahassae,Minahassa Pipistrelle,DD,unknown
136769,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,murrayi,Christmas Island Pipistrelle,CR,decreasing
44855,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,musciculus,Mouselike Pipistrelle,DD,unknown
17353,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,nanulus,Tiny Pipistrelle,LC,unknown
44923,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,nanus,"Banana Bat, Banana Pipistrelle, Banana Pipistrelle Bat",LC,unknown
17316,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,nathusii,Nathusius' Pipistrelle,LC,unknown
17355,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,papuanus,"Papuan Pipistrelle, Lesser Papuan Pipistrelle",LC,stable
17356,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,paterculus,"Mount Popa Pipistrelle, Paternal Pipistrelle",LC,unknown
17358,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,permixtus,Dar-es-salaam Pipistrelle,DD,unknown
17317,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,pipistrellus,Common Pipistrelle,LC,stable
17360,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,pulveratus,Chinese Pipistrelle,LC,unknown
136649,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,pygmaeus,"Pygmy Pipistrelle, Soprano Pipistrelle",LC,unknown
136646,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,raceyi,Racey's Pipistrelle Bat,DD,unknown
44924,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,rendalli,"Rendall's Pipistrelle, Rendall's Pipistrelle Bat, Rendall's Serotine, Rendall's Serotine Bat",LC,unknown
17361,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,rueppellii,"Rüppel's Pipistrelle, Rüppell's Bat, Ruppell's Pipistrelle, Rüppel's Pipistrelle Bat",LC,unknown
17362,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,rusticus,"Rusty Bat, Rusty Pipistrelle, Rusty Pipistrelle Bat",LC,unknown
44856,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,savii,Savi's Pipistrelle,LC,stable
44925,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,somalicus,Somali Serotine,LC,unknown
17364,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,stenopterus,Narrow-winged Pipistrelle,LC,unknown
17365,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,sturdeei,"Bonin Pipistrelle, Sturdee's Pipistrelle",DD,unknown
17366,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,subflavus,Eastern Pipistrelle,LC,stable
44926,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,tenuipinnis,White-winged Serotine,LC,unknown
17368,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,tenuis,"Least Pipistrelle, Indian Pygmy Bat",LC,stable
44195,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,vordermanni,"Vordermann's Pipistrelle, White-winged Pipistrelle",DD,unknown
17369,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,wattsi,"Watts's Pipistrelle, Watt's Pipistrelle",LC,unknown
17370,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,westralis,"Northern Pipistrelle, Koopman's Pipistrelle",LC,stable
44927,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,zuluensis,"Zulu Pipistrelle Bat, Aloe Bat, Aloe Serotine Bat, Zulu Serotine Bat",LC,unknown
17400,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pithecheir,melanurus,"Javan Pithecheir, Red Tree Rat",VU,decreasing
17401,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pithecheir,parvus,"Malay Peninsula Pithecheir, Malayan Tree Rat",DD,unknown
136834,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pithecheirops,otion,Bornean Pithecheirops,DD,unknown
17402,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,aequatorialis,Equatorial Saki,LC,decreasing
41567,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,albicans,"White Saki, Buffy Saki, Buffy Saki, White Saki",VU,decreasing
41568,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,irrorata,"Gray's Bald-faced Saki, Vanzolin's Bald-faced Saki, Gray Monkey Saki, Gray's Bald-faced Saki",LC,unknown
39985,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,monachus,"Geoffroy's Monk Saki, Miller's Monk Saki",LC,unknown
41569,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Pithecia,pithecia,"Golden-faced Saki, Guianan Saki, White-faced Saki",LC,stable
17460,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Plagiodontia,aedium,"Cuvier's Hutia, Hispaniolan Hutia, Hispanolan Hutia",EN,decreasing
17462,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Plagiodontia,ipnaeum,Samana Hutia,EX,
40533,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Planigale,gilesi,"Giles' Planigale, Paucident Planigale",LC,unknown
40534,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Planigale,ingrami,Long-tailed Planigale,LC,stable
40535,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Planigale,maculata,"Common Planigale, Pygmy Planigale",LC,stable
17474,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Planigale,novaeguineae,"Papuan Planigale, New Guinean Planigale",LC,unknown
40536,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Planigale,tenuirostris,Narrow-nosed Planigale,LC,stable
17481,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,PLATACANTHOMYIDAE,Platacanthomys,lasiurus,"Malabar Spiny Dormouse, Malabar Spiny Tree Mouse, Spiny Tree Mouse",VU,decreasing
17487,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platalina,genovensium,Long-snouted Bat,NT,unknown
41758,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PLATANISTIDAE,Platanista,gangetica,"Ganges River Dolphin, Indus River Dolphin, Blind River Dolphin, Ganges Susu, Ganges Dolphin, South Asian River Dolphin",EN,unknown
44692,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Platymops,setiger,Peters's Flat-headed Bat,LC,unknown
136203,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,albericoi,,LC,unknown
17566,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,aurarius,Eldorado Broad-nosed Bat,LC,stable
17567,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,brachycephalus,Short-headed Broad-nosed Bat,LC,stable
17568,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,chocoensis,Choco Broad-nosed Bat,EN,decreasing
17569,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,dorsalis,Thomas's Broad-nosed Bat,LC,unknown
17570,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,helleri,Heller's Broad-nosed Bat,LC,stable
17571,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,infuscus,Buffy Broad-nosed Bat,LC,unknown
136232,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,ismaeli,,VU,decreasing
17565,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,lineatus,"White-lined Bat, White-lined Broad-nosed Bat",LC,stable
136577,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,masu,,LC,unknown
136378,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,matapalensis,,NT,decreasing
136317,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,nigellus,,LC,unknown
17572,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,recifinus,Recife Broad-nosed Bat,LC,unknown
17573,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,umbratus,Shadowy Broad-nosed Bat,DD,unknown
17574,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,vittatus,Greater Broad-nosed Bat,LC,unknown
17596,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,auritus,"Brown Big-eared Bat, Brown Long-eared Bat",LC,stable
17597,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,austriacus,"Gray Big-eared Bat, Grey Long-eared Bat",LC,unknown
44930,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,balensis,Ethiopian Big-eared Bat,DD,unknown
44931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,christii,,DD,unknown
136473,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,kolombatovici,"Kolombatovic's Long-eared Bat, Mediterranean Long-eared Bat",LC,decreasing
136229,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,macrobullaris,Mountain Long-eared Bat,LC,decreasing
136598,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,ognevi,,LC,unknown
136664,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,sacrimontis,,LC,stable
136503,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,sardus,Sardinian Long-eared Bat,VU,decreasing
17601,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,taivanus,"Taiwan Long-eared Bat, Taiwan Big-eared Bat, Formosan Long-eared Bat",NT,decreasing
17602,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,teneriffae,"Canary Big-eared Bat, Canary Long-eared Bat, Tenerife Long-eared Bat",EN,decreasing
17618,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Plerotes,anchietae,"D'Anchieta's Fruit Bat, Anchieta's Fruit Bat",DD,unknown
17829,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Podogymnura,aureospinula,"Dinagat Gymnure, Dinagat Moonrat",EN,decreasing
17828,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Podogymnura,truei,"Mindanao Gymnure, Mindanao Moonrat, Mindanao Wood Shrew",LC,stable
17830,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Podomys,floridanus,"Florida Deermouse, Florida Mouse",VU,decreasing
17831,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Podoxymys,roraimae,Roraima Mouse,VU,unknown
41662,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Poecilogale,albinucha,African Striped Weasel,LC,unknown
41292,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Poelagus,marjorita,Bunyoro Rabbit,LC,stable
136660,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomelomys,brassi,Grey Pogonomelomys,LC,unknown
17877,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomelomys,bruijnii,"Bruijn's Pogonomelomys, Large Pogonomelomys, Lowland Brush Mouse",NT,decreasing
17878,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomelomys,mayeri,"Shaw Mayer's Pogonomelomys, Shaw Mayer's Brush Mouse",LC,unknown
